dataset_name,suite_name,config_name,num_cases,latency_ms_mean,latency_ms_std,latency_ms_ci95,latency_std_ms_mean,latency_std_ms_std,latency_std_ms_ci95,mse_vs_baseline_mean,mse_vs_baseline_std,mse_vs_baseline_ci95,diversity_mean,diversity_std,diversity_ci95,path_length_mean_mean,path_length_mean_std,path_length_mean_ci95,endpoint_norm_mean_mean,endpoint_norm_mean_std,endpoint_norm_mean_ci95,forward_progress_mean_mean,forward_progress_mean_std,forward_progress_mean_ci95,lateral_abs_mean_mean,lateral_abs_mean_std,lateral_abs_mean_ci95,smoothness_mean_mean,smoothness_mean_std,smoothness_mean_ci95,verifier_score_mean_mean,verifier_score_mean_std,verifier_score_mean_ci95
go_stanford,medium,ddim5_cfg0.0_tts32,4,60.162482249997616,0.7930262371629533,0.7771657124196942,0.8246914805330103,0.21997650652537948,0.2155769763948719,0.32585907727479935,0.1372310557114767,0.13448643459724716,0.17276126146316528,0.03215358513923969,0.03151051343645489,9.08989143371582,0.09635963566342394,0.09443244295015546,10.363160610198975,0.1088991452989133,0.10672116239293503,10.347248792648315,0.1102844447105169,0.10807875581630656,0.4644819647073746,0.12573923134325335,0.12322444671638828,0.04772684071213007,0.010998268640128423,0.010778303267325854,10.576549530029297,0.1288217751498057,0.1262453396468096
go_stanford,medium,ddim5_cfg0.0_tts8,4,15.541554166664657,0.31275453006501636,0.30649943946371605,0.3927172131687055,0.3042107192382937,0.2981265048535278,0.10728951916098595,0.06774892202343365,0.06639394358296498,0.3954140394926071,0.10103050862760242,0.09900989845505037,8.528949975967407,0.1384085999777373,0.13564042797818254,9.69797682762146,0.13473258412904518,0.13203793244646428,9.601520538330078,0.13879203315619978,0.13601619249307578,1.0451393127441406,0.29054187882909777,0.2847310412525158,0.06545247230678797,0.013682380233115528,0.013408732628453216,9.623976230621338,0.1652920443661515,0.16198620347882847
go_stanford,medium,ddim5_cfg0.5_tts0,4,30.157662249990835,2.282120507817401,2.236478097661053,1.8805997422760874,1.7817823046354673,1.7461466585427579,0.08578176688752137,0.09676511981246753,0.09482981741621818,0.5717619806528091,0.057523525846457715,0.05637305532952856,8.411602973937988,0.28167703308294245,0.2760434924212836,9.550976753234863,0.30791808379456054,0.3017597221186693,9.357383251190186,0.33299507697150116,0.32633517543207113,1.4858130514621735,0.24789856088435808,0.2429405896666709,0.0726490207016468,0.005914834533731553,0.005796537843056921,9.223920345306396,0.3759983528690828,0.3684783858117011
go_stanford,medium,ddim5_cfg0.5_tts16,4,57.90428950000622,1.2128373104007883,1.1885805641927725,1.696576118763865,1.4399900427300014,1.4111902418754014,0.24171875417232513,0.10545058810986555,0.10334157634766823,0.25552910566329956,0.06576366314230676,0.06444838987946062,8.901299953460693,0.14076760659817575,0.13795225446621223,10.168040037155151,0.17269276779314216,0.16923891243727932,10.13006591796875,0.19414718134062825,0.19026423771381568,0.6605290621519089,0.19990184762422655,0.195903810671742,0.05167585518211126,0.007797030845110891,0.007641090228208673,10.290965795516968,0.2554425960096512,0.2503337440894582
go_stanford,medium,ddim5_cfg0.5_tts32,4,116.81252791666452,4.732111067229068,4.637468845884487,1.5352306621759946,1.6973982403442638,1.6634502755373786,0.39108143001794815,0.11524229228954608,0.11293744644375515,0.16127516701817513,0.04222269837575053,0.041378244408235516,9.151961326599121,0.11242635480359021,0.11017782770751841,10.45620083808899,0.12363585987971128,0.12116314268211704,10.441569089889526,0.1252398531911986,0.12273505612737462,0.43583977967500687,0.14056899853111032,0.13775761856048813,0.035955130122601986,0.005804375025841298,0.0056882875253244725,10.683517456054688,0.1488201623484096,0.14584375910144143
go_stanford,medium,ddim5_cfg0.5_tts8,4,28.986546000027143,0.5720363128580189,0.5605955866008585,0.4675430214157804,0.43643879773141164,0.4277100217767834,0.1559722125530243,0.07093461257785709,0.06951592032629994,0.3510456904768944,0.07410556613751161,0.07262345481476137,8.592431783676147,0.1659427169227374,0.16262386258428266,9.794837713241577,0.18149712295267859,0.17786718049362502,9.725242853164673,0.19910707359034416,0.19512493211853726,0.9301761165261269,0.3839356437214771,0.37625693084704753,0.061549616046249866,0.007447725973186209,0.007298771453722485,9.789514064788818,0.2763968770377128,0.27086893949695856
go_stanford,medium,ddim5_cfg1.0_tts0,4,29.152892833328302,0.9737574838608003,0.9542823341835843,0.6376044719477021,0.1958589725485195,0.1919417930975491,0.13391785323619843,0.12906368503587978,0.1264824113351622,0.5062999427318573,0.056661035398700266,0.05552781469072626,8.495969772338867,0.1963877227365718,0.19245996828184034,9.675758600234985,0.24681517467791414,0.24187887118435586,9.543070793151855,0.3005382161574158,0.2945274518342675,1.2175098061561584,0.3810504938484451,0.3734294839714762,0.06432392448186874,0.015244068987915365,0.014939187608157057,9.505969762802124,0.4242404441439615,0.4157556352610823
go_stanford,medium,ddim5_cfg1.0_tts16,4,60.260276583325854,1.2159481808217805,1.1916292172053449,2.697313496583965,2.8944521241676404,2.8365630816842877,0.3491326943039894,0.11753961074347366,0.11518881852860419,0.17545273900032043,0.015747176172002105,0.015432232648562062,9.08563756942749,0.0989201020551933,0.09694170001408943,10.374290943145752,0.1159383304313485,0.11361956382272154,10.35230541229248,0.1164817504087393,0.11415211540056451,0.5437004491686821,0.10478569167738772,0.10268997784383996,0.04717355128377676,0.007268970299067948,0.007123590893086589,10.554585218429565,0.12364249889181861,0.12116964891398223
go_stanford,medium,ddim5_cfg1.0_tts32,4,117.2679718333427,4.314553674407326,4.228262600919179,1.667425478450201,1.061024286037416,1.0398038003166676,0.4197269231081009,0.15260435704860623,0.1495522699076341,0.1507179494947195,0.03987860082381911,0.039081028807342724,9.20814561843872,0.09817725630743042,0.0962137111812818,10.512290239334106,0.12521628755140224,0.12271196180037419,10.499515056610107,0.13009720537733763,0.12749526126979088,0.3918050304055214,0.11130262204274835,0.10907656960189338,0.0376065643504262,0.0036191746451025614,0.00354679115220051,10.756314277648926,0.16436898197839223,0.16108160233882438
go_stanford,medium,ddim5_cfg1.0_tts8,4,30.080550666639283,1.2639632886595182,1.2386840228863278,1.1252419956507944,0.64968980680612,0.6366960106699976,0.24686595611274242,0.19145267373172223,0.1876236202570878,0.2704920247197151,0.046779018662789794,0.045843438289533994,8.812041997909546,0.259561502075612,0.2543702720340998,10.060852527618408,0.29418756343167785,0.2883038121630443,10.019741296768188,0.3016465038133196,0.2956135737370532,0.7227232158184052,0.159422475041685,0.1562340255408513,0.04961367882788181,0.008691180884812785,0.00851735726711653,10.158980131149292,0.33426114922242434,0.3275759262379758
go_stanford,medium,ddim5_cfg2.0_tts0,4,29.633574083334224,0.9730448336303512,0.9535839369577441,0.55123024170414,0.1592334634382807,0.1560487941695151,0.32941599003970623,0.29772186098731246,0.2917674237675662,0.4373035728931427,0.14072546663660437,0.1379109573038723,8.786890268325806,0.2584537055949545,0.2532846314830554,10.012441396713257,0.3121962259865054,0.3059523014667753,9.875733852386475,0.3362074246343232,0.3294832761416367,1.2261030822992325,0.44080209835946355,0.4319860563922743,0.061442011035978794,0.014624877470373984,0.014332379920966504,9.836193084716797,0.4161133832310553,0.40779111556643416
go_stanford,medium,ddim5_cfg2.0_tts16,4,59.27459824998967,1.47017167401337,1.4407682405331024,0.9894448372264808,0.7784738041830569,0.7629043280993958,0.47770194709300995,0.23905245615825543,0.2342714070350903,0.15343366004526615,0.05677735753190753,0.055641810381269384,9.267164707183838,0.14712798215483558,0.14418542251173885,10.58993148803711,0.17500422129518942,0.17150413686928562,10.57461953163147,0.18355346019308963,0.17988239098922784,0.4613102525472641,0.14970329199167018,0.14670922615183676,0.04219071380794048,0.008743396138382072,0.00856852821561443,10.806796550750732,0.23511099699370144,0.23040877705382742
go_stanford,medium,ddim5_cfg2.0_tts32,4,117.04809858330616,4.325121107726674,4.23861868557214,1.628290247696277,1.7733642817494477,1.7378969961144588,0.5572088658809662,0.2070993567793248,0.2029573696437383,0.11810185573995113,0.027367040625296976,0.026819699812791035,9.369201183319092,0.17238459599129222,0.16893690407146636,10.706762313842773,0.1949738533677959,0.19107437630044,10.697032928466797,0.19576093068142228,0.19184571206779383,0.3603593334555626,0.03979471329568775,0.03899881902977399,0.03643375961109996,0.00819488463905295,0.008030986946271891,10.965413570404053,0.20484603143713254,0.2007491108083899
go_stanford,medium,ddim5_cfg2.0_tts8,4,29.755551416675036,1.0233306123896722,1.0028640001418787,0.8233668698297004,0.511060476333715,0.5008392668070407,0.3770942762494087,0.2230937238327991,0.2186318493561431,0.25383083149790764,0.1147204764278927,0.11242606689933483,9.103110551834106,0.2426199530488783,0.23776755398790073,10.391876220703125,0.27937213581467385,0.2737846930983804,10.348400592803955,0.2984162794126338,0.29244795382438116,0.6846897676587105,0.29891932348118033,0.2929409370115567,0.04370126128196716,0.0029047059112139004,0.0028466117929896225,10.501779794692993,0.3823215880971327,0.37467515633519
go_stanford,medium,ddpm10_cfg0.0_tts0,4,32.65390833331594,2.3698979061370222,2.322499948014282,1.1350116442780975,0.12231351754043525,0.11986724718962655,0.0,0.0,0.0,0.5646762400865555,0.03928593316810885,0.03850021450474667,8.16034209728241,0.36672187141131923,0.35938743398309286,9.260385274887085,0.38369358898288586,0.37601971720322813,9.081620693206787,0.37177077678015763,0.36433536124455446,1.4353954195976257,0.17704345446553396,0.1735025853762233,0.07374056428670883,0.007293007647604765,0.007147147494652669,8.965483903884888,0.3283861728072853,0.3218184493511396
go_stanford,short,ddim10_cfg0.0_tts0,4,29.539878333328794,1.3852189510998927,1.3575145720778947,0.33005498258776683,0.07241433643301004,0.07096604970434983,0.08661149628460407,0.08477608021557174,0.0830805586112603,0.6354374289512634,0.08958653164342385,0.08779480101055537,8.131582498550415,0.13364951246418144,0.1309765222148978,9.21883487701416,0.1752943588536848,0.1717884716766111,8.964849472045898,0.2721567303381754,0.2667135957314119,1.5739311277866364,0.43499658733074836,0.4262966555841334,0.07402283977717161,0.012302764866697942,0.012056709569363982,8.799805164337158,0.4192724971622756,0.4108870472190301
go_stanford,short,ddim10_cfg0.0_tts16,4,60.18613016668913,3.6648258652947105,3.5915293479888164,0.8145872675133148,0.7043323913663241,0.6902457435389976,0.1400427743792534,0.0808248726836018,0.07920837522992977,0.26114458590745926,0.01177475174751995,0.011539256712569551,8.815611600875854,0.10924901238884843,0.10706403214107146,10.052492380142212,0.11928230201067172,0.11689665597045829,10.011477708816528,0.10869152906573128,0.10651769848441665,0.6819660365581512,0.13915279176835874,0.13636973593299156,0.0466908710077405,0.004477549618282223,0.004387998625916579,10.164906978607178,0.06625723163179714,0.0649320869991612
go_stanford,short,ddim10_cfg0.0_tts32,4,121.07630791665731,3.63771948320003,3.564965093536029,1.7732116739636679,1.6333761040239887,1.600708581943509,0.22231584787368774,0.04424201591075046,0.04335717559253545,0.22294658794999123,0.021658164295742164,0.02122500100982732,9.001238822937012,0.057981077307746785,0.05682145576159185,10.273239850997925,0.06435735709086192,0.06307020994904468,10.244001865386963,0.06599630061211346,0.06467637459987119,0.6242891699075699,0.10509397776999918,0.10299209821459919,0.03953870665282011,0.006306310106418585,0.006180183904290213,10.419037580490112,0.08112080418688214,0.0794983881031445
go_stanford,short,ddim10_cfg0.0_tts8,4,30.610814416651994,1.8238987035982293,1.7874207295262647,1.2621436961069539,0.5543952448096816,0.543307339913488,0.03636407433077693,0.02577155786368111,0.02525612670640749,0.3687233626842499,0.08729735528929498,0.08555140818350908,8.56728982925415,0.1397015245832606,0.1369074940915954,9.764046430587769,0.1588851447132044,0.1557074418189403,9.684429407119751,0.15085591247911093,0.1478387942295287,0.9894591569900513,0.21598892181700324,0.21166914338066317,0.05546178109943867,0.010303348437407716,0.010097281468659562,9.728707313537598,0.15029889868994112,0.1472929207161423
