model_name,num_cases,latency_ms_mean,latency_ms_std,latency_ms_ci95,dist_pred_mean_mean,dist_pred_mean_std,dist_pred_mean_ci95,diversity_mean,diversity_std,diversity_ci95,path_length_mean_mean,path_length_mean_std,path_length_mean_ci95,endpoint_norm_mean_mean,endpoint_norm_mean_std,endpoint_norm_mean_ci95,forward_progress_mean_mean,forward_progress_mean_std,forward_progress_mean_ci95,lateral_abs_mean_mean,lateral_abs_mean_std,lateral_abs_mean_ci95,smoothness_mean_mean,smoothness_mean_std,smoothness_mean_ci95
dinov2_small,24,42.969481604160364,2.0221906447409883,0.8090447562333749,8.240764876206716,1.389929220579129,0.556087503603855,0.541659894088904,0.1319860561782207,0.05280542016382947,8.071637034416199,1.0522757364264996,0.42099797508286657,9.090894718964895,1.1899939992455046,0.47609675553714814,8.776543120543161,1.237767943507389,0.49521031398930565,1.8963678926229477,0.6715820613092406,0.26868878386698086,0.12150860050072272,0.0330176005339913,0.013209791393756264
efficientnet_b0,24,47.931879270805666,5.266597381277301,2.1070777899185575,12.965964575608572,3.6387044845299146,1.455784987606279,0.26087119337171316,0.09372866879092254,0.037499277425320804,7.490509991844495,2.0890955986005864,0.8358123126093845,8.182487378517786,2.480225423236506,0.9922968332212885,7.352679605285327,2.7289259905999654,1.091797783055543,2.819693544258674,1.8420585300994685,0.7369769009305348,0.12758985285957655,0.07185899104598509,0.028749584044001825
