model_name,dataset_name,suite_name,traj_name,latency_ms,dist_pred_mean,diversity,path_length_mean,endpoint_norm_mean,forward_progress_mean,lateral_abs_mean,smoothness_mean
efficientnet_b0,go_stanford,short,no5vcF_117_0,67.74497275000613,8.243802070617676,0.1301059126853943,9.50281810760498,10.745306015014648,10.512405395507812,2.179414987564087,0.08767758309841156
efficientnet_b0,go_stanford,short,no6vc_22_1,45.996618000003764,11.864296913146973,0.32058894634246826,1.3227401971817017,1.135648488998413,0.8272336721420288,0.486874520778656,0.08881156891584396
efficientnet_b0,go_stanford,short,no3vcF_25_0,50.54280624983676,7.585910797119141,0.19976192712783813,8.336458206176758,9.435310363769531,9.383750915527344,0.8898106813430786,0.04003031551837921
efficientnet_b0,go_stanford,short,sim12h_1_2,50.722912749961324,8.960731506347656,0.32827386260032654,6.06605339050293,5.862337112426758,4.067214488983154,4.15980339050293,0.2420097291469574
efficientnet_b0,go_stanford,short,sim12h_1_9,55.02481874998466,10.382128715515137,0.19773826003074646,9.45310115814209,10.162485122680664,7.932535171508789,6.326399803161621,0.18364816904067993
efficientnet_b0,go_stanford,short,no23vcF_83_0,45.47979774986288,9.35507869720459,0.14149022102355957,5.151775360107422,6.027575492858887,5.98258638381958,0.6903912425041199,0.04947645962238312
efficientnet_b0,go_stanford,short,no16vcF_25_0,44.82419199985088,8.56965160369873,0.3828502893447876,8.58017349243164,9.208470344543457,8.021549224853516,4.416546821594238,0.20485162734985352
efficientnet_b0,go_stanford,short,sim11hF_4_1,48.88486624997768,10.83777904510498,0.2645174562931061,6.310798645019531,5.780243873596191,3.861670970916748,4.262721538543701,0.2493266463279724
efficientnet_b0,go_stanford,medium,no5vcF_117_0,43.65559674999986,15.618245124816895,0.11462967842817307,9.468156814575195,10.750259399414062,10.64859390258789,1.4342666864395142,0.06983952969312668
efficientnet_b0,go_stanford,medium,no6vc_22_1,45.9056924999004,11.139727592468262,0.38583993911743164,3.993624687194824,4.063657760620117,2.4954118728637695,3.122018575668335,0.15130463242530823
efficientnet_b0,go_stanford,medium,no3vcF_25_0,43.79910000000109,14.591696739196777,0.3353724479675293,8.267601013183594,9.155561447143555,8.227823257446289,3.9203262329101562,0.07258880138397217
efficientnet_b0,go_stanford,medium,sim12h_1_2,42.272877249956764,10.03618335723877,0.24645163118839264,6.773426532745361,7.282649040222168,6.920323371887207,2.2107818126678467,0.18717268109321594
efficientnet_b0,go_stanford,medium,sim12h_1_9,41.81581824991554,14.944635391235352,0.2179967164993286,9.130414962768555,10.174304008483887,9.705046653747559,2.9927597045898438,0.13490550220012665
efficientnet_b0,go_stanford,medium,no23vcF_83_0,45.350078750061584,12.960175514221191,0.18545444309711456,8.998555183410645,10.27426528930664,10.257661819458008,0.5016639828681946,0.0830114409327507
efficientnet_b0,go_stanford,medium,no16vcF_25_0,46.233079750095385,15.275700569152832,0.26408472657203674,9.088380813598633,9.64042854309082,8.334146499633789,4.798491477966309,0.20594273507595062
efficientnet_b0,go_stanford,medium,sim11hF_4_1,46.38319175012384,14.712964057922363,0.35375460982322693,5.6349992752075195,6.311523914337158,5.19623327255249,3.476156234741211,0.13356029987335205
efficientnet_b0,go_stanford,long,no5vcF_117_0,50.254605499958416,16.494443893432617,0.15252865850925446,9.053689002990723,10.277725219726562,10.224554061889648,0.980185866355896,0.04458373785018921
efficientnet_b0,go_stanford,long,no3vcF_25_0,46.20373949990153,17.861083984375,0.37663203477859497,7.691025733947754,8.231700897216797,6.1433539390563965,5.399518013000488,0.16158106923103333
efficientnet_b0,go_stanford,long,sim12h_1_2,45.068571999991036,7.33538293838501,0.32652100920677185,6.159310340881348,6.112342834472656,4.501946449279785,4.081313133239746,0.24236682057380676
efficientnet_b0,go_stanford,long,sim12h_1_9,50.244860750012776,13.7147855758667,0.4082336723804474,9.223522186279297,10.239358901977539,8.472005844116211,5.630504131317139,0.11715137958526611
