config_name,scheduler,num_steps,guidance_scale,dataset_name,suite_name,traj_name,latency_ms,latency_std_ms,diversity,path_length_mean,endpoint_norm_mean,forward_progress_mean,lateral_abs_mean,smoothness_mean
ddpm10_w1.0,ddpm,10,1.0,go_stanford,long,no5vc_144_0,76.32086475007327,1.7009274956324811,0.18671464920043945,7.608696937561035,8.73738956451416,8.721633911132812,0.4501449763774872,0.04199119657278061
ddpm10_w1.0,ddpm,10,1.0,go_stanford,long,no31vcF_25_0,85.82106874996498,7.319660251539066,0.24130143225193024,9.362953186035156,10.047486305236816,9.27101993560791,3.804241180419922,0.2100241780281067
ddpm10_w1.0,ddpm,10,1.0,go_stanford,long,sim4h_0_0,81.55278825006462,3.602846656426687,0.13499599695205688,8.907487869262695,9.911905288696289,9.738714218139648,1.8127256631851196,0.1424022912979126
ddpm10_w1.0,ddpm,10,1.0,go_stanford,long,no4vcF_61_0,80.94912862503634,4.727166246324213,0.36133548617362976,8.367362022399902,9.080617904663086,8.290842056274414,3.5749363899230957,0.19609351456165314
ddpm10_w2.0,ddpm,10,2.0,go_stanford,short,no9vc_56_0,82.77624812495787,6.445890573937798,0.1625177562236786,9.413509368896484,10.73055362701416,10.714134216308594,0.46691620349884033,0.04839267581701279
ddpm10_w2.0,ddpm,10,2.0,go_stanford,short,no26vcF_20_0,80.31830062492418,4.556676983748023,0.18906934559345245,8.646533966064453,9.846744537353516,9.293434143066406,3.218214511871338,0.09209553897380829
ddpm10_w2.0,ddpm,10,2.0,go_stanford,short,sim2hF_0_0,84.06133387495629,9.67818334292258,0.20247574150562286,7.464048385620117,8.220468521118164,7.70743465423584,2.8307366371154785,0.09783553332090378
ddpm10_w2.0,ddpm,10,2.0,go_stanford,short,no14vc_16_1,80.59826500004874,4.544105148504387,0.11190623790025711,6.817732334136963,7.832033634185791,7.814469337463379,0.5055756568908691,0.048680536448955536
ddpm10_w2.0,ddpm,10,2.0,go_stanford,short,no5vc_144_0,77.49143287486504,2.6070281238849558,0.15610285103321075,4.649190902709961,5.037822723388672,4.534239768981934,2.177833080291748,0.08553264290094376
ddpm10_w2.0,ddpm,10,2.0,go_stanford,short,no31vcF_25_0,79.07631899996659,2.436465366070996,0.598241925239563,3.150540351867676,1.7309116125106812,0.2207367718219757,1.5513017177581787,0.21483959257602692
ddpm10_w2.0,ddpm,10,2.0,go_stanford,short,sim4h_0_0,85.8089200000336,9.859468998562495,0.12980115413665771,9.314233779907227,10.617889404296875,10.546443939208984,1.177111268043518,0.04516921937465668
ddpm10_w2.0,ddpm,10,2.0,go_stanford,short,no4vcF_61_0,79.70365600004925,4.07302649088614,0.13168098032474518,9.515667915344238,10.841470718383789,10.77061653137207,1.1574530601501465,0.04666701704263687
ddpm10_w2.0,ddpm,10,2.0,go_stanford,medium,no9vc_56_0,84.13730737498781,3.5459026431452743,0.3550722002983093,9.57314682006836,10.60452651977539,9.216779708862305,5.15478515625,0.07045901566743851
ddpm10_w2.0,ddpm,10,2.0,go_stanford,medium,no26vcF_20_0,81.37283562507491,6.292725808601006,0.24281364679336548,9.302165031433105,10.399492263793945,9.518702507019043,4.14824104309082,0.07701273262500763
ddpm10_w2.0,ddpm,10,2.0,go_stanford,medium,sim2hF_0_0,80.47840437507148,4.057920554358287,0.1850266009569168,7.422668933868408,8.407581329345703,8.389419555664062,0.4737664461135864,0.07044705748558044
ddpm10_w2.0,ddpm,10,2.0,go_stanford,medium,no14vc_16_1,76.4297183749818,3.903539669190566,0.13217812776565552,7.520785808563232,8.520111083984375,8.426200866699219,1.239910364151001,0.04640922322869301
ddpm10_w2.0,ddpm,10,2.0,go_stanford,medium,no5vc_144_0,77.34275712505223,4.440025708647234,0.17164906859397888,5.593135833740234,6.412786483764648,6.335823059082031,0.9601776003837585,0.06542506814002991
ddpm10_w2.0,ddpm,10,2.0,go_stanford,medium,no31vcF_25_0,78.26977212499742,1.8837376839055593,0.22861628234386444,8.388147354125977,8.077005386352539,6.05760383605957,5.308075904846191,0.30335161089897156
ddpm10_w2.0,ddpm,10,2.0,go_stanford,medium,sim4h_0_0,80.52367487499623,5.351202058036548,0.12915533781051636,9.566173553466797,10.643787384033203,10.105731964111328,3.3185129165649414,0.12306277453899384
ddpm10_w2.0,ddpm,10,2.0,go_stanford,medium,no4vcF_61_0,85.45691112493614,4.738169645272558,0.35793185234069824,9.23239517211914,10.217363357543945,8.842031478881836,5.034434795379639,0.1126892939209938
ddpm10_w2.0,ddpm,10,2.0,go_stanford,long,no9vc_56_0,82.52784537495472,3.0225799595175844,0.4263318181037903,8.459545135498047,8.579919815063477,3.0879275798797607,7.931758880615234,0.19005624949932098
ddpm10_w2.0,ddpm,10,2.0,go_stanford,long,no26vcF_20_0,85.04729587491511,2.935547174195343,0.42795079946517944,8.911147117614746,10.058405876159668,9.338092803955078,3.4965033531188965,0.09234720468521118
ddpm10_w2.0,ddpm,10,2.0,go_stanford,long,sim2hF_0_0,78.49261949996844,7.547830771577971,0.17670011520385742,7.909746170043945,9.036592483520508,8.994831085205078,0.7834006547927856,0.05862326920032501
ddpm10_w2.0,ddpm,10,2.0,go_stanford,long,no14vc_16_1,76.00592987506616,4.648589256346383,0.2690211832523346,7.038784980773926,7.9980010986328125,7.75559139251709,1.8797807693481445,0.07209746539592743
ddpm10_w2.0,ddpm,10,2.0,go_stanford,long,no5vc_144_0,84.03894274999857,5.197108064689041,0.17032232880592346,7.784492492675781,8.914530754089355,8.897724151611328,0.4797353744506836,0.0398017093539238
ddpm10_w2.0,ddpm,10,2.0,go_stanford,long,no31vcF_25_0,79.9870767500579,5.21920165333439,0.2546600103378296,9.392984390258789,10.10055923461914,9.322347640991211,3.811593532562256,0.2060519903898239
ddpm10_w2.0,ddpm,10,2.0,go_stanford,long,sim4h_0_0,74.44557700006271,3.974896999201902,0.14060384035110474,9.013254165649414,9.870479583740234,9.591924667358398,2.302544116973877,0.18003013730049133
ddpm10_w2.0,ddpm,10,2.0,go_stanford,long,no4vcF_61_0,77.56041787496315,2.7527165047436446,0.3347090780735016,8.455985069274902,9.197111129760742,8.447223663330078,3.533320903778076,0.18629437685012817
ddim10_w0.0,ddim,10,0.0,go_stanford,short,no9vc_56_0,44.546382750013436,3.4861996857843294,0.24815982580184937,9.29931354522705,10.58510971069336,10.54764175415039,0.6500344276428223,0.0648634284734726
