run_id,protocol_sha256,trial_key,trial_id,attempt,status,config_id,scheduler,diffusion_steps,cfg_weight,tts_enabled,selection,candidate_k,scene_id,goal_seed,diffusion_seed,stabilizer_mode,success_radius_m,max_steps,simulated_timeout_s,success,final_distance_m,path_length_m,shortest_path_m,spl,path_efficiency,collision,fall,stuck,timeout,intervention,recovery_count,scientific_denominator,infrastructure_invalid,crash,sampler_mean_ms,sampler_p95_ms,full_loop_mean_ms,full_loop_p95_ms,loop_hz_mean,trajectory_n,source_trial_json,git_commit
u09-v02-controlled-20260711,4df19bb8d1d15d6969c1df52c2b2f339e5f489dc3bb6db140fe3586fdd9497d6,ddim2_cfg0_standard_k8__easy__s11__g0__policy_only_off,ddim2_cfg0_standard_k8__easy__s11__g0__policy_only_off__a01,1,completed,ddim2_cfg0_standard_k8,ddim,2,0.0,False,mean_of_8,8,easy,0,11,policy_only_off,0.5,62,15.5,True,0.45720862717825905,4.409127631011352,4.5,1.0,1.0,False,False,False,False,False,0,True,False,False,9.7669948976172,12.346840797545156,52.746602075239934,58.80453530116938,18.958567199713805,42,results/research/ral_mujoco_controlled/u09-v02-controlled-20260711/trials/ddim2_cfg0_standard_k8__easy__s11__g0__policy_only_off__a01.json,463ac70129c6afec71fa84e3eba457d436781642
u09-v02-controlled-20260711,4df19bb8d1d15d6969c1df52c2b2f339e5f489dc3bb6db140fe3586fdd9497d6,ddim2_cfg0_standard_k8__easy__s11__g0__system_stabilizer_on,ddim2_cfg0_standard_k8__easy__s11__g0__system_stabilizer_on__a01,1,failed,ddim2_cfg0_standard_k8,ddim,2,0.0,False,mean_of_8,8,easy,0,11,system_stabilizer_on,0.5,62,15.5,False,1.1559110697629988,4.713758169470263,4.5,0.0,0.954652283425417,False,False,True,True,False,1,True,False,False,9.425938043537114,12.071663250935671,53.6861768295955,57.77559919915802,18.62676873367394,61,results/research/ral_mujoco_controlled/u09-v02-controlled-20260711/trials/ddim2_cfg0_standard_k8__easy__s11__g0__system_stabilizer_on__a01.json,463ac70129c6afec71fa84e3eba457d436781642
u09-v02-controlled-20260711,4df19bb8d1d15d6969c1df52c2b2f339e5f489dc3bb6db140fe3586fdd9497d6,ddim2_cfg0_standard_k8__easy__s23__g0__policy_only_off,ddim2_cfg0_standard_k8__easy__s23__g0__policy_only_off__a01,1,completed,ddim2_cfg0_standard_k8,ddim,2,0.0,False,mean_of_8,8,easy,0,23,policy_only_off,0.5,62,15.5,True,0.44772588633513644,4.487248643177589,4.5,1.0,1.0,False,False,False,False,False,0,True,False,False,9.52193564033876,11.52400789942476,52.26490049981294,55.31510560122115,19.133299603307943,42,results/research/ral_mujoco_controlled/u09-v02-controlled-20260711/trials/ddim2_cfg0_standard_k8__easy__s23__g0__policy_only_off__a01.json,463ac70129c6afec71fa84e3eba457d436781642
u09-v02-controlled-20260711,4df19bb8d1d15d6969c1df52c2b2f339e5f489dc3bb6db140fe3586fdd9497d6,ddim2_cfg0_standard_k8__easy__s23__g0__system_stabilizer_on,ddim2_cfg0_standard_k8__easy__s23__g0__system_stabilizer_on__a01,1,failed,ddim2_cfg0_standard_k8,ddim,2,0.0,False,mean_of_8,8,easy,0,23,system_stabilizer_on,0.5,62,15.5,False,1.154317492008857,4.706194025486967,4.5,0.0,0.9561866713590008,False,False,True,True,False,1,True,False,False,9.887562652100156,11.574772750464035,53.18742351076427,56.42841610060714,18.801437144207902,61,results/research/ral_mujoco_controlled/u09-v02-controlled-20260711/trials/ddim2_cfg0_standard_k8__easy__s23__g0__system_stabilizer_on__a01.json,463ac70129c6afec71fa84e3eba457d436781642
u09-v02-controlled-20260711,4df19bb8d1d15d6969c1df52c2b2f339e5f489dc3bb6db140fe3586fdd9497d6,ddim2_cfg0_standard_k8__easy__s47__g0__policy_only_off,ddim2_cfg0_standard_k8__easy__s47__g0__policy_only_off__a01,1,completed,ddim2_cfg0_standard_k8,ddim,2,0.0,False,mean_of_8,8,easy,0,47,policy_only_off,0.5,62,15.5,True,0.4656098472704466,4.398300811481803,4.5,1.0,1.0,False,False,False,False,False,0,True,False,False,10.154429368317084,12.63314420102688,52.6611415127543,57.897849200162455,18.989333904921228,41,results/research/ral_mujoco_controlled/u09-v02-controlled-20260711/trials/ddim2_cfg0_standard_k8__easy__s47__g0__policy_only_off__a01.json,463ac70129c6afec71fa84e3eba457d436781642
u09-v02-controlled-20260711,4df19bb8d1d15d6969c1df52c2b2f339e5f489dc3bb6db140fe3586fdd9497d6,ddim2_cfg0_standard_k8__easy__s47__g0__system_stabilizer_on,ddim2_cfg0_standard_k8__easy__s47__g0__system_stabilizer_on__a01,1,failed,ddim2_cfg0_standard_k8,ddim,2,0.0,False,mean_of_8,8,easy,0,47,system_stabilizer_on,0.5,62,15.5,False,1.1559110697629988,4.713758169470263,4.5,0.0,0.954652283425417,False,False,True,True,False,1,True,False,False,9.324761108908444,12.417462500707188,53.04962680871695,57.76908330080914,18.85027398224191,61,results/research/ral_mujoco_controlled/u09-v02-controlled-20260711/trials/ddim2_cfg0_standard_k8__easy__s47__g0__system_stabilizer_on__a01.json,463ac70129c6afec71fa84e3eba457d436781642
u09-v02-controlled-20260711,4df19bb8d1d15d6969c1df52c2b2f339e5f489dc3bb6db140fe3586fdd9497d6,ddim2_cfg0_standard_k8__medium__s11__g0__policy_only_off,ddim2_cfg0_standard_k8__medium__s11__g0__policy_only_off__a01,1,completed,ddim2_cfg0_standard_k8,ddim,2,0.0,False,mean_of_8,8,medium,0,11,policy_only_off,0.5,62,15.5,True,0.4159986720655314,6.421078158655258,6.5,1.0,1.0,False,False,False,False,False,0,True,False,False,10.079740929971816,13.011695197201334,53.183355137724874,58.09526080101932,18.80287539983847,60,results/research/ral_mujoco_controlled/u09-v02-controlled-20260711/trials/ddim2_cfg0_standard_k8__medium__s11__g0__policy_only_off__a01.json,463ac70129c6afec71fa84e3eba457d436781642
u09-v02-controlled-20260711,4df19bb8d1d15d6969c1df52c2b2f339e5f489dc3bb6db140fe3586fdd9497d6,ddim2_cfg0_standard_k8__medium__s11__g0__system_stabilizer_on,ddim2_cfg0_standard_k8__medium__s11__g0__system_stabilizer_on__a01,1,failed,ddim2_cfg0_standard_k8,ddim,2,0.0,False,mean_of_8,8,medium,0,11,system_stabilizer_on,0.5,62,15.5,False,1.0874251977199199,5.719570875849,6.5,0.0,1.0,False,False,False,True,False,0,True,False,False,9.705699672598838,11.932704750688572,52.91783320359882,57.43868920071691,18.89722120995673,61,results/research/ral_mujoco_controlled/u09-v02-controlled-20260711/trials/ddim2_cfg0_standard_k8__medium__s11__g0__system_stabilizer_on__a01.json,463ac70129c6afec71fa84e3eba457d436781642
u09-v02-controlled-20260711,4df19bb8d1d15d6969c1df52c2b2f339e5f489dc3bb6db140fe3586fdd9497d6,ddim2_cfg0_standard_k8__medium__s23__g0__policy_only_off,ddim2_cfg0_standard_k8__medium__s23__g0__policy_only_off__a01,1,completed,ddim2_cfg0_standard_k8,ddim,2,0.0,False,mean_of_8,8,medium,0,23,policy_only_off,0.5,62,15.5,True,0.42449261423643253,6.442741153603043,6.5,1.0,1.0,False,False,False,False,False,0,True,False,False,9.725607999714333,12.694305401237216,53.3325204480583,58.842322001328284,18.750285784335315,60,results/research/ral_mujoco_controlled/u09-v02-controlled-20260711/trials/ddim2_cfg0_standard_k8__medium__s23__g0__policy_only_off__a01.json,463ac70129c6afec71fa84e3eba457d436781642
u09-v02-controlled-20260711,4df19bb8d1d15d6969c1df52c2b2f339e5f489dc3bb6db140fe3586fdd9497d6,ddim2_cfg0_standard_k8__medium__s23__g0__system_stabilizer_on,ddim2_cfg0_standard_k8__medium__s23__g0__system_stabilizer_on__a01,1,failed,ddim2_cfg0_standard_k8,ddim,2,0.0,False,mean_of_8,8,medium,0,23,system_stabilizer_on,0.5,62,15.5,False,1.0874251977199199,5.719570875849,6.5,0.0,1.0,False,False,False,True,False,0,True,False,False,9.768238396771205,11.783361899688316,53.249305949158675,57.79347930147196,18.779587492741765,61,results/research/ral_mujoco_controlled/u09-v02-controlled-20260711/trials/ddim2_cfg0_standard_k8__medium__s23__g0__system_stabilizer_on__a01.json,463ac70129c6afec71fa84e3eba457d436781642
u09-v02-controlled-20260711,4df19bb8d1d15d6969c1df52c2b2f339e5f489dc3bb6db140fe3586fdd9497d6,ddim2_cfg0_standard_k8__medium__s47__g0__policy_only_off,ddim2_cfg0_standard_k8__medium__s47__g0__policy_only_off__a01,1,failed,ddim2_cfg0_standard_k8,ddim,2,0.0,False,mean_of_8,8,medium,0,47,policy_only_off,0.5,62,15.5,False,3.648514538196206,4.228639978503305,6.5,0.0,1.0,False,False,True,True,False,1,True,False,False,9.955875688966545,11.954488802439299,53.34889773945653,58.17347850006627,18.74452973487409,61,results/research/ral_mujoco_controlled/u09-v02-controlled-20260711/trials/ddim2_cfg0_standard_k8__medium__s47__g0__policy_only_off__a01.json,463ac70129c6afec71fa84e3eba457d436781642
u09-v02-controlled-20260711,4df19bb8d1d15d6969c1df52c2b2f339e5f489dc3bb6db140fe3586fdd9497d6,ddim2_cfg0_standard_k8__medium__s47__g0__system_stabilizer_on,ddim2_cfg0_standard_k8__medium__s47__g0__system_stabilizer_on__a01,1,failed,ddim2_cfg0_standard_k8,ddim,2,0.0,False,mean_of_8,8,medium,0,47,system_stabilizer_on,0.5,62,15.5,False,1.0874251977199199,5.719570875849,6.5,0.0,1.0,False,False,False,True,False,0,True,False,False,9.755293982693573,12.48844335132162,53.39696045780714,57.700713098893175,18.7276577435559,61,results/research/ral_mujoco_controlled/u09-v02-controlled-20260711/trials/ddim2_cfg0_standard_k8__medium__s47__g0__system_stabilizer_on__a01.json,463ac70129c6afec71fa84e3eba457d436781642
u09-v02-controlled-20260711,4df19bb8d1d15d6969c1df52c2b2f339e5f489dc3bb6db140fe3586fdd9497d6,ddim2_cfg0_tts8__easy__s11__g0__policy_only_off,ddim2_cfg0_tts8__easy__s11__g0__policy_only_off__a01,1,completed,ddim2_cfg0_tts8,ddim,2,0.0,True,rank_8_keep_1,8,easy,0,11,policy_only_off,0.5,62,15.5,True,0.4764234624543972,4.349685090621314,4.5,1.0,1.0,False,False,False,False,False,0,True,False,False,9.988455316009716,12.251736750295093,54.82346928207941,59.4765229991026,18.240363353416566,41,results/research/ral_mujoco_controlled/u09-v02-controlled-20260711/trials/ddim2_cfg0_tts8__easy__s11__g0__policy_only_off__a01.json,463ac70129c6afec71fa84e3eba457d436781642
u09-v02-controlled-20260711,4df19bb8d1d15d6969c1df52c2b2f339e5f489dc3bb6db140fe3586fdd9497d6,ddim2_cfg0_tts8__easy__s11__g0__system_stabilizer_on,ddim2_cfg0_tts8__easy__s11__g0__system_stabilizer_on__a01,1,failed,ddim2_cfg0_tts8,ddim,2,0.0,True,rank_8_keep_1,8,easy,0,11,system_stabilizer_on,0.5,62,15.5,False,1.1559110697629988,4.713758169470263,4.5,0.0,0.954652283425417,False,False,True,True,False,1,True,False,False,10.080177978243624,13.14151950100495,54.06079191488197,58.742697900743224,18.4976942545438,61,results/research/ral_mujoco_controlled/u09-v02-controlled-20260711/trials/ddim2_cfg0_tts8__easy__s11__g0__system_stabilizer_on__a01.json,463ac70129c6afec71fa84e3eba457d436781642
u09-v02-controlled-20260711,4df19bb8d1d15d6969c1df52c2b2f339e5f489dc3bb6db140fe3586fdd9497d6,ddim2_cfg0_tts8__easy__s23__g0__policy_only_off,ddim2_cfg0_tts8__easy__s23__g0__policy_only_off__a01,1,completed,ddim2_cfg0_tts8,ddim,2,0.0,True,rank_8_keep_1,8,easy,0,23,policy_only_off,0.5,62,15.5,True,0.4785918660350615,4.374066445645527,4.5,1.0,1.0,False,False,False,False,False,0,True,False,False,10.015992368751444,11.775633301112975,54.123648128528984,57.4164109020785,18.476212054761557,41,results/research/ral_mujoco_controlled/u09-v02-controlled-20260711/trials/ddim2_cfg0_tts8__easy__s23__g0__policy_only_off__a01.json,463ac70129c6afec71fa84e3eba457d436781642
u09-v02-controlled-20260711,4df19bb8d1d15d6969c1df52c2b2f339e5f489dc3bb6db140fe3586fdd9497d6,ddim2_cfg0_tts8__easy__s23__g0__system_stabilizer_on,ddim2_cfg0_tts8__easy__s23__g0__system_stabilizer_on__a01,1,failed,ddim2_cfg0_tts8,ddim,2,0.0,True,rank_8_keep_1,8,easy,0,23,system_stabilizer_on,0.5,62,15.5,False,1.154317492008857,4.706194025486967,4.5,0.0,0.9561866713590008,False,False,True,True,False,1,True,False,False,10.31506973887862,12.206984249132802,54.10108459584583,57.527578100780374,18.483917789640493,61,results/research/ral_mujoco_controlled/u09-v02-controlled-20260711/trials/ddim2_cfg0_tts8__easy__s23__g0__system_stabilizer_on__a01.json,463ac70129c6afec71fa84e3eba457d436781642
u09-v02-controlled-20260711,4df19bb8d1d15d6969c1df52c2b2f339e5f489dc3bb6db140fe3586fdd9497d6,ddim2_cfg0_tts8__easy__s47__g0__policy_only_off,ddim2_cfg0_tts8__easy__s47__g0__policy_only_off__a01,1,completed,ddim2_cfg0_tts8,ddim,2,0.0,True,rank_8_keep_1,8,easy,0,47,policy_only_off,0.5,62,15.5,True,0.4870418770537254,4.3367384821416,4.5,1.0,1.0,False,False,False,False,False,0,True,False,False,10.183392658674213,12.27079965028679,54.61896025614502,58.838851900145535,18.308660496470964,41,results/research/ral_mujoco_controlled/u09-v02-controlled-20260711/trials/ddim2_cfg0_tts8__easy__s47__g0__policy_only_off__a01.json,463ac70129c6afec71fa84e3eba457d436781642
