experiment,dataset_name,suite_name,model_name,config_name,num_cases,latency_ms_mean,latency_ms_std,latency_ms_ci95,diversity_mean,diversity_std,diversity_ci95,path_length_mean_mean,path_length_mean_std,path_length_mean_ci95,endpoint_norm_mean_mean,endpoint_norm_mean_std,endpoint_norm_mean_ci95,forward_progress_mean_mean,forward_progress_mean_std,forward_progress_mean_ci95,lateral_abs_mean_mean,lateral_abs_mean_std,lateral_abs_mean_ci95,smoothness_mean_mean,smoothness_mean_std,smoothness_mean_ci95
encoder_x_ddim,go_stanford,short,efficientnet_b0,ddim2_cfg0_tts0,6,5.697390111158207,0.3739504991367682,0.2992227179017601,0.5809338043133417,0.05594793978855262,0.04476767551635743,7.867183764775594,0.28083643256629626,0.22471594725051436,8.766348044077555,0.24472221996074855,0.19581855875749424,8.352842330932617,0.18335869880445443,0.14671751564404992,2.252200663089752,0.5322563112842128,0.42589374917394796,0.1277594268321991,0.018735071031872472,0.01499117901214272
encoder_x_ddim,go_stanford,short,efficientnet_b0,ddim3_cfg0_tts0,6,8.395223277804892,0.6617570573971571,0.5295159272741803,0.5656609932581583,0.05202000816957114,0.041624675634081475,7.86563507715861,0.2776361385158183,0.22215517868333937,8.760449250539144,0.23617240436999182,0.18897728146402712,8.331893761952719,0.1718545762111002,0.13751230041528373,2.2993133465449014,0.5463154163423664,0.43714337616061627,0.12438831602533658,0.01953859804413695,0.015634134529175794
encoder_x_ddim,go_stanford,short,efficientnet_b0,ddim5_cfg0_tts0,6,12.923040722247,0.29846740577949016,0.2388236640105755,0.5347974598407745,0.05043398235629771,0.04035559067335662,7.868200858434041,0.29684892215562964,0.23752860739230927,8.750529925028482,0.2431458249855739,0.19455718007222092,8.296477635701498,0.159402228732419,0.12754834725723385,2.405328611532847,0.5950258898930197,0.47611987256790567,0.12418420861164729,0.021084542168176054,0.01687114745892737
encoder_x_ddim,go_stanford,short,resnet50,ddim2_cfg0_tts0,6,5.336499944456187,0.07276048517086639,0.05822051362128183,0.8851575156052908,0.09373621115953355,0.07500459000246094,7.68878189722697,0.3367351982833549,0.2694442753148516,8.666537443796793,0.40156089186171384,0.3213156333345902,8.28095785776774,0.47398805173631475,0.3792694311704292,1.9248833854993184,0.3971149045518992,0.31775810256602466,0.10385675355792046,0.014242814181216494,0.011396624900117154
encoder_x_ddim,go_stanford,short,resnet50,ddim3_cfg0_tts0,6,7.801744777831725,0.12722640609135694,0.10180232706576905,0.9289428293704987,0.10663347409170242,0.08532454966815388,7.748452027638753,0.32804378792123245,0.26248969860762106,8.706871509552002,0.4027279070159174,0.3222494399402222,8.260034243265787,0.49307047571517487,0.3945385504262907,2.0621180335680642,0.45141935331204347,0.3612107113730109,0.10144579286376636,0.01864175598319605,0.014916511422313185
encoder_x_ddim,go_stanford,short,resnet50,ddim5_cfg0_tts0,6,12.767354277811037,0.181983802954086,0.14561736983831153,0.9312559266885122,0.12482343150315545,0.09987954694115278,7.751958688100179,0.31398012457509133,0.2512364242309271,8.704841613769531,0.39147366505782477,0.31324417086210055,8.23540178934733,0.5058714239616652,0.404781442292665,2.1065881649653115,0.5123016319000387,0.40992668023307455,0.09914705778161685,0.02057380639311234,0.016462473725112316
encoder_x_tts,go_stanford,medium,convnext_tiny,ddim2_cfg0_tts0,6,5.595305555566989,0.33400844345302755,0.26726241703878095,0.46868743499120075,0.2378840420772323,0.19034687687306096,7.2290511926015215,2.2621502210504656,1.8100971626119526,7.309298515319824,3.2505293204714767,2.60096515484288,5.039024919271469,5.319181067847389,4.256231292128226,3.0206852157910666,2.0490974846771217,1.639619468421944,0.19254703695575395,0.09381812005620452,0.07507013076985875
encoder_x_tts,go_stanford,medium,convnext_tiny,ddim2_cfg0_tts16,6,11.063726777794932,0.42588399629473195,0.3407781703095553,0.3604951649904251,0.1728060058695211,0.13827360269711572,7.0838377475738525,2.7226792238807334,2.1785971117163423,7.192235350608826,3.8300514185735475,3.0646794102818347,5.61004664003849,5.262373165558099,4.210775503299122,2.3528591295083365,2.002926234626679,1.6026747739746654,0.1880869666735331,0.11099395235813798,0.08881365895199309
encoder_x_tts,go_stanford,medium,convnext_tiny,ddim2_cfg0_tts8,6,5.518680611178044,0.22133336357065153,0.1771035759086569,0.3155186673005422,0.16178792712636017,0.12945730354737606,7.104498624801636,2.6378028919544754,2.110681901593255,7.175831119219462,3.732469319088895,2.986597468704646,5.384431297580401,5.240271600286964,4.19309056787163,2.594543864329656,2.2095816812742166,1.768033570280116,0.18083822230497995,0.08969890040047239,0.0717740685801631
encoder_x_tts,go_stanford,medium,dinov2_small,ddim2_cfg0_tts0,6,5.409351222169789,0.1802166246641742,0.1442033327073409,0.40059807399908703,0.10128852586187194,0.08104770035235943,6.785496950149536,1.8699525674136728,1.4962736802344812,6.813208222389221,2.7545064038782656,2.2040641596919275,5.038669268290202,4.0375374271812055,3.2307027945679585,3.384674310684204,1.325982244347396,1.061006769502911,0.20498505607247353,0.08207158005842864,0.06567094121886227
encoder_x_tts,go_stanford,medium,dinov2_small,ddim2_cfg0_tts16,6,10.712205833392039,0.46435502806652534,0.3715614068978579,0.31463094304005307,0.08709263126669702,0.06968861894019214,6.738332947095235,2.219571603788486,1.7760271731052168,6.92609026034673,3.1524255051422516,2.5224657536464483,5.75493926803271,4.096789640880297,3.2781144398677116,2.5616728365421295,1.614496579240761,1.2918663181321992,0.18672980243961015,0.0795100219399518,0.06362126784218995
encoder_x_tts,go_stanford,medium,dinov2_small,ddim2_cfg0_tts8,6,5.485965833359942,0.22683377205742378,0.1815048193373492,0.3280509536465009,0.114865541154718,0.09191157518685546,6.833490292231242,2.165988852727518,1.7331520427279947,6.967770020167033,3.027338712192071,2.422375473658672,5.496349771817525,4.067003374177629,3.2542804626448083,3.104635457197825,1.4916580716092562,1.193575041074559,0.19430750608444214,0.08335037719472087,0.0666941920385554
encoder_x_tts,go_stanford,medium,efficientnet_b0,ddim2_cfg0_tts0,6,5.386184611122896,0.17483702741570126,0.13989875840239743,0.6416173577308655,0.11585738328147217,0.09270521417806402,7.827544530232747,0.3739555245827543,0.29922673909603603,8.701566378275553,0.4084416162750083,0.32682135953319574,8.22699205080668,0.43651296647620647,0.3492831177652729,2.4696477254231772,0.2873963190622279,0.2299649496478125,0.1313300592203935,0.013893745159413053,0.011117311510563065
