trial_id,trial_path,config_id,config_source,num_profiled_loops,timestamp_clock_valid,camera_ms_mean,camera_ms_p50,camera_ms_p90,camera_ms_p95,camera_ms_std,ui_ms_mean,ui_ms_p50,ui_ms_p90,ui_ms_p95,ui_ms_std,preprocess_ms_mean,preprocess_ms_p50,preprocess_ms_p90,preprocess_ms_p95,preprocess_ms_std,infer_ms_mean,infer_ms_p50,infer_ms_p90,infer_ms_p95,infer_ms_std,command_ms_mean,command_ms_p50,command_ms_p90,command_ms_p95,command_ms_std,total_ms_mean,total_ms_p50,total_ms_p90,total_ms_p95,total_ms_std,infer_fps_mean,infer_fps_p50,infer_fps_p90,infer_fps_p95,infer_fps_std,loop_fps_mean,loop_fps_p50,loop_fps_p90,loop_fps_p95,loop_fps_std
0428下午基线，后方走廊，失败,history-doc/毕设冲刺/video/0428下午基线，后方走廊，失败,unknown,not_encoded_in_log,95,True,0.903073957895111,0.8180720001291775,1.06499219991747,1.342219500088504,0.25991643494556005,0.2234886947390853,0.21287000004122092,0.2614735999031837,0.28300389999458275,0.05802356785765731,2.2505382736845174,2.1176000000195927,2.6691558001402886,2.907700800165003,0.34498034555641993,332.83478573684033,332.6458779999939,354.61233879996144,359.5726838999781,37.76705621752156,0.6996121473668225,0.6684359998416767,0.7536545999755617,0.8685060001198508,0.1080692144397344,336.92140668421126,336.52004299983673,358.72939739988396,363.7179957999024,37.774406353816445,3.030039881108385,3.0061998844309095,3.3296360053510425,3.399807708211857,0.2415325396691695,2.992798904541797,2.971591204748792,3.288445912111178,3.3543199137948627,0.2365398987828178
0428下午最优方案，后方走廊。成功,history-doc/毕设冲刺/video/0428下午最优方案，后方走廊。成功,unknown,not_encoded_in_log,166,True,0.8597199819356123,0.7703590000573968,1.2571580000440008,1.4306592499337967,0.27185563820974135,0.20437783733125042,0.17347700008940592,0.22968700000092213,0.27503275003937233,0.1666228850934167,2.1361883915748208,1.9898199999488497,2.494123000019499,2.8729902500685967,0.34794679571013565,149.424638253022,151.03937349999796,160.57319750007082,164.58537449989308,10.539253842987916,0.6163394397477883,0.5726734999598193,0.6404350000366321,0.7095977499602668,0.26571722797240355,153.24763168071087,154.9367869999969,164.35604750006405,168.63844900001368,10.591494596056075,6.7279946119667775,6.620791200281253,7.3694299835707096,7.673161345178363,0.513078191296462,6.558625977251758,6.454245212227773,7.1826790513297745,7.446634000560953,0.4879088499006958
ddim2cfg0tts8,history-doc/毕设冲刺/video/ddim2cfg0tts8,ddim2_cfg0_tts8,directory_name_exact_pattern,33,False,0.8698754848437877,0.7724709998910839,1.3410897999165172,1.402077600141638,0.2716347053740127,0.21312936362874374,0.20669399964390323,0.24519180005881935,0.26378399998066016,0.03300347636808992,2.2164518485017957,2.121631999671081,2.5055539999812027,2.937400999962847,0.4012830153853248,156.47052309095395,144.29660999985572,157.02620340007343,166.3704988001882,68.83802656620936,0.6061856363361805,0.5677929998455511,0.7214297997961694,0.7528675998401012,0.10090048489524901,160.38469615151288,147.97556900020936,161.46457179993376,170.1138634000017,68.84974280702917,6.787853565688412,6.930169738575286,7.42776759824565,7.5115510476438185,0.9749601357636352,6.609046489308072,6.757872307952303,7.232685152100781,7.30175610071696,0.9398024094436851
ddim2cfg2tts8,history-doc/毕设冲刺/video/ddim2cfg2tts8,ddim2_cfg2_tts8,directory_name_exact_pattern,65,False,1.069041938486547,0.8576580003136769,1.7126340001595963,1.8567668000287083,0.41497845879954076,0.25829016921516784,0.2382150000812544,0.3212510000594193,0.33786599979066523,0.0938327243698863,2.455925892291606,2.250115999686386,2.956748599990533,4.014744800315382,0.7125052537309969,290.40476204616846,282.1150409999973,305.66039139994245,312.96717160003027,45.100926707106034,0.7060181076947349,0.6634119999944232,0.7834156002900272,0.9446172000025396,0.1291950520758278,294.9026862615518,286.326272000224,311.2810537999394,317.5222591997226,45.06755756706294,3.486039426744757,3.5446532607951577,3.7456212625338456,3.7587088320735624,0.29099869093034414,3.4319645316542458,3.4925191915299263,3.6868149320594705,3.6991697997004,0.28476693183094914
ddim3cfg0tts0,history-doc/毕设冲刺/video/ddim3cfg0tts0,ddim3_cfg0_tts0,directory_name_exact_pattern,108,False,0.8866750647821727,0.7985360000475339,1.0204366999914782,1.2731426498930887,0.339321427569384,0.1988661759250371,0.18491800005904224,0.2400429001681914,0.2678224001783746,0.05758603567488753,2.1494331203560555,2.0118525001180387,2.5562180998349504,2.7330787999289896,0.35061252516363467,166.07519915742245,164.89641650014164,177.3219971000799,182.88698399985606,8.367026171687577,0.6059527870295116,0.5892819999644416,0.6623208000746672,0.7113976499795172,0.04802137457538669,169.9238729073866,168.63537649987848,181.11939470004472,187.09884269990198,8.444147421047354,6.036146825837064,6.064413704858565,6.3862642983712705,6.473691101764709,0.29664323959268624,5.899040773339788,5.929953852225829,6.241617448408493,6.326394652429498,0.2859703874520898
ddpm,history-doc/毕设冲刺/video/ddpm,ddpm_steps_unknown_cfg_unknown_tts_unknown,directory_name_partial,10,False,0.9041362000061781,0.8553694999591244,1.1841643002298952,1.2280856500638038,0.17810150715447146,0.2549291999912384,0.2232864999314188,0.2603342999009327,0.40796714999942163,0.10575279105239013,2.3834641000576084,2.2605485000894987,2.827327100021648,2.912476550136489,0.3058716878161997,342.5469248999434,346.86011450003207,362.97220009982993,364.4688375498845,18.113221489111815,0.6675723001080769,0.670019999915894,0.6952050001928001,0.6967170001644263,0.023153449717990757,346.7661534000399,351.10888350004643,367.8260400999534,369.0676310501203,18.201899002398715,2.926922925874283,2.8830095459989797,3.172865098381121,3.194681414586267,0.1601948754454739,2.891188555834463,2.8481196275074874,3.1272230451093646,3.152013458909902,0.15684431364587564
pingpong-road,history-doc/毕设冲刺/video/pingpong-road,unknown,not_encoded_in_log,51,False,0.8300077842713839,0.7733999996162311,1.2148529999649327,1.3560250001773966,0.22366410991030916,0.19868956866833054,0.19395799972699024,0.22375100024873973,0.23477500008084462,0.020172578354289213,2.0618623921465913,1.9856280000567494,2.3114610003176495,2.495114999874204,0.1885381449154569,139.13443968628295,138.4714740001982,149.3300420002015,150.34930500019072,6.5776376585856635,0.5852769019446558,0.5659049998030241,0.6471560000136378,0.6706444999053929,0.04865800297204423,142.81769364702888,141.90252199978204,152.95530399998825,153.86344299986376,6.6429579438742445,7.202956797654608,7.221704016803985,7.616772162770832,7.7442869906696,0.3385407143818946,7.016687613054283,7.047091101041432,7.39854329488983,7.542301279054032,0.324065362448545
