source_experiment,source_path,encoder,map,scheduler,ddim_steps,cfg_weight,run_index,seed,success,final_distance,steps,path_length,wall_time_s,latency_ms,stuck,fall,stabilizer_mode,exit_code,record_flags
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,dinov2_small,medium,ddim,3,0.0,2,NA,True,0.4874549606312364,68,6.321,10.3143789768219,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,dinov2_small,hard,ddim,3,0.0,0,NA,True,0.4748348452672784,110,8.442,12.082070589065552,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,dinov2_small,hard,ddim,3,0.0,1,NA,True,0.48795858603164305,140,9.591,13.51256537437439,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,dinov2_small,hard,ddim,3,0.0,2,NA,True,0.48435488464141646,140,9.604,13.225657224655151,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,convnext_tiny,easy,ddim,3,0.0,0,NA,True,0.46967422141842124,75,5.458,9.772908449172974,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,convnext_tiny,easy,ddim,3,0.0,1,NA,True,0.44382543518933204,76,5.495,9.935844421386719,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,convnext_tiny,easy,ddim,3,0.0,2,NA,True,0.44382543518933204,76,5.495,9.59327244758606,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,convnext_tiny,medium,ddim,3,0.0,0,NA,True,0.4874549606312364,68,6.321,9.880289554595947,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,convnext_tiny,medium,ddim,3,0.0,1,NA,True,0.4874549606312364,68,6.321,9.903449773788452,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,convnext_tiny,medium,ddim,3,0.0,2,NA,True,0.4874549606312364,68,6.321,10.383979797363281,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,convnext_tiny,hard,ddim,3,0.0,0,NA,True,0.4748348452672784,110,8.442,12.825298547744751,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,convnext_tiny,hard,ddim,3,0.0,1,NA,True,0.48795858603164305,140,9.591,13.922199726104736,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,convnext_tiny,hard,ddim,3,0.0,2,NA,True,0.48435488464141646,140,9.604,13.583866119384766,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,resnet50,easy,ddim,3,0.0,0,NA,True,0.46967422141842124,75,5.458,10.57793140411377,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,resnet50,easy,ddim,3,0.0,1,NA,True,0.44382543518933204,76,5.495,11.105535507202148,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,resnet50,easy,ddim,3,0.0,2,NA,True,0.44382543518933204,76,5.495,10.864079236984253,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,resnet50,medium,ddim,3,0.0,0,NA,True,0.4874549606312364,68,6.321,11.236730575561523,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,resnet50,medium,ddim,3,0.0,1,NA,True,0.4874549606312364,68,6.321,11.276493787765503,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,resnet50,medium,ddim,3,0.0,2,NA,True,0.4874549606312364,68,6.321,11.151991844177246,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,resnet50,hard,ddim,3,0.0,0,NA,True,0.4748348452672784,110,8.442,14.070903301239014,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,resnet50,hard,ddim,3,0.0,1,NA,True,0.48795858603164305,140,9.591,15.629319667816162,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
20260421_seeded_mujoco_encoder_benchmark,results/benchmark/20260421_seeded_mujoco_encoder_benchmark/raw_results.json,resnet50,hard,ddim,3,0.0,2,NA,True,0.48435488464141646,140,9.604,15.917542457580566,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,easy,ddpm,10,0.0,0,NA,True,0.29769140607682987,44,4.773,11.494502782821655,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,easy,ddpm,10,0.0,1,NA,True,0.3641238052778203,46,4.932,10.509746789932251,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,easy,ddpm,10,0.0,2,NA,True,0.372178951813506,44,4.697,8.71607780456543,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,easy,ddpm,10,0.5,0,NA,True,0.26426858928938207,44,4.652,12.020614624023438,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,easy,ddpm,10,0.5,1,NA,True,0.21115884103678945,43,4.611,12.973987102508545,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,easy,ddpm,10,0.5,2,NA,True,0.1921459121605244,43,4.653,12.378263473510742,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,easy,ddpm,10,1.0,0,NA,True,0.18966170031137028,43,4.628,10.621564865112305,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,easy,ddpm,10,1.0,1,NA,True,0.184447174890265,44,4.722,10.565008640289307,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,easy,ddpm,10,1.0,2,NA,True,0.33232799690215703,44,4.68,10.385782241821289,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,easy,ddim,2,0.0,0,NA,True,0.2690739283765708,43,4.63,7.497398853302002,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,easy,ddim,2,0.0,1,NA,True,0.383684384503722,44,4.705,7.2528235912323,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,easy,ddim,2,0.0,2,NA,True,0.295007912904044,43,4.619,7.193573236465454,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,easy,ddim,2,0.5,0,NA,True,0.21445177002300553,43,4.663,8.066976308822632,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,easy,ddim,2,0.5,1,NA,True,0.5276285329481338,47,5.042,8.371081590652466,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,easy,ddim,2,0.5,2,NA,True,0.2502894951371311,45,4.811,8.654295921325684,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,easy,ddim,2,1.0,0,NA,False,1.3414852969406708,299,25.227,24.36828589439392,NA,NA,NA,NA,1,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode;nonzero_exit_code
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,easy,ddim,2,1.0,1,NA,True,0.27583564075006717,46,4.941,8.813135862350464,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,easy,ddim,2,1.0,2,NA,True,0.1912958708310245,44,4.722,8.805791854858398,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,medium,ddpm,10,0.0,0,NA,True,0.22804521008782458,62,6.656,10.589454174041748,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,medium,ddpm,10,0.0,1,NA,True,0.16718991209101083,63,6.714,10.670250654220581,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,medium,ddpm,10,0.0,2,NA,True,0.30951576826552785,62,6.631,10.486697673797607,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,medium,ddpm,10,0.5,0,NA,True,0.2440086477750325,62,6.647,13.059658527374268,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,medium,ddpm,10,0.5,1,NA,True,0.28988984715060295,62,6.629,13.474112510681152,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,medium,ddpm,10,0.5,2,NA,True,0.3095013114431017,61,6.566,13.279853105545044,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,medium,ddpm,10,1.0,0,NA,True,0.1175242535351746,64,6.828,14.24843168258667,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,medium,ddpm,10,1.0,1,NA,True,0.22759198859582033,62,6.712,13.182417392730713,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,medium,ddpm,10,1.0,2,NA,True,0.2771265375239261,61,6.55,13.725624084472656,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,medium,ddim,2,0.0,0,NA,True,0.693979271158008,68,7.317,9.418663024902344,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode;success_final_distance_inconsistent
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,medium,ddim,2,0.0,1,NA,True,0.23644370334183148,61,6.695,8.226986169815063,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,medium,ddim,2,0.0,2,NA,True,0.31166023051554076,161,10.943,13.02900743484497,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,medium,ddim,2,0.5,0,NA,True,0.4094009025026689,60,6.431,9.550976037979126,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,medium,ddim,2,0.5,1,NA,True,0.32658936807250744,61,6.505,9.589696168899536,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,medium,ddim,2,0.5,2,NA,True,0.3765440498879245,60,6.441,9.698203325271606,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,medium,ddim,2,1.0,0,NA,True,0.04538814833191588,63,6.793,9.1671884059906,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,medium,ddim,2,1.0,1,NA,True,0.27688957530575264,61,6.567,8.642401933670044,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,medium,ddim,2,1.0,2,NA,True,0.34903177839560695,60,6.469,8.273595094680786,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,hard,ddpm,10,0.0,0,NA,True,0.6204574062101283,261,23.755,21.639161109924316,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode;success_final_distance_inconsistent
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,hard,ddpm,10,0.0,1,NA,True,0.4706266579189924,69,7.483,9.512430906295776,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,hard,ddpm,10,0.0,2,NA,True,0.3987324534697421,102,8.622,11.249863147735596,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,hard,ddpm,10,0.5,0,NA,True,0.3752278915672451,75,8.091,12.641560316085815,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,hard,ddpm,10,0.5,1,NA,True,0.35366873613877736,71,7.582,12.321638822555542,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,hard,ddpm,10,0.5,2,NA,True,0.3365880412432979,70,7.552,12.027634143829346,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,hard,ddpm,10,1.0,0,NA,True,0.36058653969470356,95,8.596,13.41990876197815,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,hard,ddpm,10,1.0,1,NA,True,0.7221608005216013,67,7.203,11.846647024154663,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode;success_final_distance_inconsistent
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,hard,ddpm,10,1.0,2,NA,True,0.5584862128754838,68,7.29,12.366713047027588,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,hard,ddim,2,0.0,0,NA,True,6.881649881349166,214,22.006,15.068974494934082,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode;success_final_distance_inconsistent
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,hard,ddim,2,0.0,1,NA,True,0.38967346761359045,73,7.879,8.123543500900269,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,hard,ddim,2,0.0,2,NA,True,0.6164848404340535,77,8.32,8.102305173873901,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode;success_final_distance_inconsistent
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,hard,ddim,2,0.5,0,NA,True,0.3669612385048318,75,8.027,9.223965406417847,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,hard,ddim,2,0.5,1,NA,True,0.49801525153854437,75,8.077,9.225668907165527,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,hard,ddim,2,0.5,2,NA,True,0.38235817750899487,71,7.648,8.887874603271484,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,hard,ddim,2,1.0,0,NA,True,0.32125644395249087,71,7.587,8.792772054672241,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,hard,ddim,2,1.0,1,NA,True,0.36069376639609413,70,7.501,8.810641288757324,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,efficientnet_b0,hard,ddim,2,1.0,2,NA,True,0.4922698760324465,68,7.324,8.626169204711914,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,convnext_tiny,easy,ddpm,10,0.0,0,NA,False,2.420613749713077,130,10.03,13.880257606506348,NA,NA,NA,NA,1,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode;nonzero_exit_code
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,convnext_tiny,easy,ddpm,10,0.0,1,NA,False,6.783456191624812,299,19.428,24.397735595703125,NA,NA,NA,NA,1,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode;nonzero_exit_code
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,convnext_tiny,easy,ddpm,10,0.0,2,NA,False,1.5140662210227132,299,18.427,22.096536874771118,NA,NA,NA,NA,1,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode;nonzero_exit_code
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,convnext_tiny,easy,ddpm,10,0.5,0,NA,True,1.2867264262215956,278,17.513,29.376988410949707,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode;success_final_distance_inconsistent
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,convnext_tiny,easy,ddpm,10,0.5,1,NA,False,1.6865406461194468,299,18.621,32.73730278015137,NA,NA,NA,NA,1,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode;nonzero_exit_code
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,convnext_tiny,easy,ddpm,10,0.5,2,NA,True,0.5588928281889113,259,19.58,31.119658708572388,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,convnext_tiny,easy,ddpm,10,1.0,0,NA,False,2.6949074331371756,249,15.444,25.76917266845703,NA,NA,NA,NA,1,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode;nonzero_exit_code
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,convnext_tiny,easy,ddpm,10,1.0,1,NA,True,0.6695535648445166,59,5.998,12.860636711120605,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode;success_final_distance_inconsistent
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,convnext_tiny,easy,ddpm,10,1.0,2,NA,True,1.73262196216024,35,3.442,9.654692649841309,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode;success_final_distance_inconsistent
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,convnext_tiny,easy,ddim,2,0.0,0,NA,True,2.264258375858418,135,10.961,11.965217590332031,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode;success_final_distance_inconsistent
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,convnext_tiny,easy,ddim,2,0.0,1,NA,True,0.30766601653253844,53,5.745,8.600963830947876,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode
ddim_cfg_encoder_ablation,results/benchmark/ddim_cfg_encoder_ablation/raw_results.json,convnext_tiny,easy,ddim,2,0.0,2,NA,True,0.9213711884012874,272,21.37,18.991052627563477,NA,NA,NA,NA,0,missing_seed;missing_latency_ms;missing_stuck;missing_fall;missing_stabilizer_mode;success_final_distance_inconsistent
