config_name,num_cases,latency_ms_mean,latency_ms_std,latency_ms_ci95,latency_std_ms_mean,latency_std_ms_std,latency_std_ms_ci95,mse_vs_baseline_mean,mse_vs_baseline_std,mse_vs_baseline_ci95,diversity_mean,diversity_std,diversity_ci95,path_length_mean_mean,path_length_mean_std,path_length_mean_ci95,endpoint_norm_mean_mean,endpoint_norm_mean_std,endpoint_norm_mean_ci95,forward_progress_mean_mean,forward_progress_mean_std,forward_progress_mean_ci95,lateral_abs_mean_mean,lateral_abs_mean_std,lateral_abs_mean_ci95,smoothness_mean_mean,smoothness_mean_std,smoothness_mean_ci95,speedup_vs_ddpm10
ddim_1,24,3.184230937498237,0.09546301561467711,0.038193160668672656,0.21204438253948354,0.09927540597759708,0.03971843447995078,3.5167850901683173,4.171854285565827,1.6690893325436578,4.735675553480784,0.2154767631416279,0.0862086597835112,21.641449451446533,0.6303680163850325,0.25219973175124016,12.233410557111105,1.0225828162584372,0.409118332863325,9.278933544953665,1.3824253424135258,0.5530853270795575,5.702512721220653,0.449041697849293,0.1796540953840851,3.924209793408712,0.12963834440696348,0.05186613983305417,8.965560434091218
ddim_10,24,27.165969921867372,0.47594819305069014,0.19041893543906274,0.6967419638333991,0.2038790737910696,0.08156861766982874,0.006175023501782562,0.0069152073553158475,0.0027666591493906096,0.3174708839505911,0.0954091980784137,0.038171629169839676,7.062866042057673,2.3428256111200714,0.9373254595828299,7.5742092827955885,2.7283072390339975,1.0915502308718954,6.468635402619839,3.6636512223816924,1.4657657614253046,2.4165850710123777,1.8812699452098616,0.7526647342523118,0.15360360577081641,0.09207641954438399,0.03683824005360763,1.0508888505859384
ddim_2,24,5.958299156243167,0.1847135141559505,0.07390079685214458,0.3096467335726169,0.17587752293139275,0.07036566410640475,0.020992468190646225,0.029767294157009926,0.011909398012307556,0.3772328905761242,0.09766380297627662,0.03907365899315918,7.058509906133016,2.286772062650186,0.9148993695523112,7.600877394278844,2.6954893039689773,1.0784203223027837,6.647146955132484,3.4521563016315335,1.381150170384023,2.3168218402812877,1.7919581387103738,0.7169325697770897,0.1615688195452094,0.08319643410116034,0.033285505954598386,4.79136984525694
ddim_3,24,8.7561621406221,0.688757989241161,0.27556058621801116,0.4279570408850792,0.31536314695384693,0.1261715363068278,0.01240911314865419,0.018689846063965957,0.007477495750553924,0.30624472349882126,0.08127782171068103,0.03251790113069194,7.051505088806152,2.3399801046906035,0.9361870199102024,7.606339693069458,2.725832228918564,1.0905600205963593,6.622420399139325,3.518476464126675,1.4076837614867115,2.35559519007802,1.8251850919593882,0.7302261197010979,0.1497407159768045,0.08830101110906584,0.03532776209487657,3.260379884218898
ddim_5,24,14.183833770821034,0.7670533449422001,0.3068852524318962,0.7068189730158557,1.373639630363324,0.549570310193055,0.004775626812109597,0.005154047884465803,0.0020620486130460127,0.2706256527453661,0.07741222736562817,0.030971341293357227,7.066451927026113,2.3558665441618394,0.9425429194307782,7.5865578552087145,2.76211487237303,1.1050761012168788,6.52572516600291,3.6464571247559077,1.4588866896827453,2.386077252527078,1.8952983630519114,0.7582772703022028,0.14836452870319286,0.09378509386377057,0.03752185215605972,2.0127431953533708
ddpm_10,24,28.54841490624338,1.5305693870295245,0.6123552889773036,1.5376784862409096,3.9398063866083377,1.576250837649634,0.0,0.0,0.0,0.2512160064652562,0.07917942128621422,0.03167836611241466,7.0839726229508715,2.3534223125668805,0.9415650231280414,7.608457505702972,2.7403928819485537,1.0963854950697391,6.499829759200414,3.6935721949285307,1.4777366435987422,2.4268227256834507,1.9089830523748665,0.7637522863033959,0.14787471278881034,0.0949707489193731,0.0379962129725987,1.0
