model_name,dataset_name,suite_name,traj_name,latency_ms,dist_pred_mean,diversity,path_length_mean,endpoint_norm_mean,forward_progress_mean,lateral_abs_mean,smoothness_mean
efficientnet_b0,go_stanford,short,no5vcF_117_0,49.609906499654244,8.1816987991333,0.5590305328369141,6.251757621765137,7.031600475311279,6.71367073059082,1.6696656942367554,0.09727537631988525
efficientnet_b0,go_stanford,short,no6vc_22_1,34.41325924995908,4.1228346824646,0.6433312892913818,6.803570747375488,7.698619365692139,7.489393711090088,1.221219778060913,0.06258869916200638
efficientnet_b0,go_stanford,short,no3vcF_25_0,35.16986775002806,6.782192707061768,0.5883604288101196,6.877260684967041,7.741214752197266,7.432950496673584,1.8220081329345703,0.09505271166563034
efficientnet_b0,go_stanford,short,sim12h_1_2,34.97363849987778,6.7463059425354,0.6541769504547119,6.230230331420898,7.076699256896973,6.881281852722168,1.2254797220230103,0.06633282452821732
efficientnet_b0,go_stanford,short,sim12h_1_9,40.66692949959361,4.161915302276611,0.5778068900108337,6.843232154846191,7.827841758728027,7.714524269104004,1.023681640625,0.0669294074177742
efficientnet_b0,go_stanford,short,no23vcF_83_0,34.94438674988487,8.229812622070312,0.5301953554153442,6.4543962478637695,7.304718017578125,7.1055169105529785,1.2572404146194458,0.07800781726837158
efficientnet_b0,go_stanford,short,no16vcF_25_0,34.4631235000179,4.657562732696533,0.5751826763153076,6.576668739318848,7.500082969665527,7.392268657684326,0.9913156032562256,0.061362847685813904
efficientnet_b0,go_stanford,short,sim11hF_4_1,34.88728674960839,5.053025245666504,0.5192416906356812,6.945791721343994,7.8818840980529785,7.719147205352783,1.2123099565505981,0.07512683421373367
efficientnet_b0,go_stanford,medium,no5vcF_117_0,34.90314074974776,5.105931282043457,0.5633065700531006,6.484957218170166,7.35526180267334,7.156007766723633,1.330126166343689,0.0826236754655838
efficientnet_b0,go_stanford,medium,no6vc_22_1,34.31734025025435,4.0260725021362305,0.577656626701355,6.290822505950928,7.176183223724365,7.04409646987915,0.9870569109916687,0.05859097093343735
efficientnet_b0,go_stanford,medium,no3vcF_25_0,34.55928324956403,5.0474982261657715,0.5450068712234497,6.45550537109375,7.328488349914551,7.193120002746582,1.1045055389404297,0.0666087344288826
efficientnet_b0,go_stanford,medium,sim12h_1_2,33.37302975023704,5.277961254119873,0.6096096634864807,6.471474647521973,7.383834362030029,7.259459972381592,1.110284447669983,0.06072697043418884
efficientnet_b0,go_stanford,medium,sim12h_1_9,34.038078500088886,7.852269649505615,0.6863797903060913,6.734270095825195,7.595541000366211,7.364924430847168,1.4731323719024658,0.0839608758687973
efficientnet_b0,go_stanford,medium,no23vcF_83_0,34.721775999969395,5.958792686462402,0.6002210378646851,6.688957214355469,7.654051780700684,7.485830307006836,1.2909578084945679,0.08028323203325272
efficientnet_b0,go_stanford,medium,no16vcF_25_0,34.608105499955855,7.322085857391357,0.5782152414321899,7.271583080291748,8.257559776306152,8.144170761108398,1.1069438457489014,0.06906579434871674
efficientnet_b0,go_stanford,medium,sim11hF_4_1,34.77222974970573,6.233973026275635,0.5191553831100464,6.679848670959473,7.594573974609375,7.457830905914307,1.198908805847168,0.0690523236989975
efficientnet_b0,go_stanford,long,no5vcF_117_0,34.722259500085784,4.597313404083252,0.6351737976074219,6.191793441772461,7.017341613769531,6.8479204177856445,1.1504493951797485,0.06918831169605255
efficientnet_b0,go_stanford,long,no3vcF_25_0,33.330713999930595,5.520998954772949,0.5317850112915039,6.74087381362915,7.658565998077393,7.528985977172852,1.0273085832595825,0.0653291791677475
efficientnet_b0,go_stanford,long,sim12h_1_2,33.36182499992901,4.518704414367676,0.6219131946563721,6.385069847106934,7.2831315994262695,7.141361236572266,1.1094805002212524,0.07265236228704453
efficientnet_b0,go_stanford,long,sim12h_1_9,36.77752199996576,7.611197471618652,0.6880621910095215,6.631511688232422,7.487081527709961,7.2104668617248535,1.5895771980285645,0.0809035450220108
efficientnet_b0,go_stanford,long,no23vcF_83_0,33.85904599986134,6.867010593414307,0.5557892918586731,7.173121452331543,8.166350364685059,8.035785675048828,1.1520814895629883,0.06767851114273071
efficientnet_b0,go_stanford,long,no16vcF_25_0,34.05067749986301,5.508833885192871,0.620452880859375,6.717915058135986,7.643228530883789,7.4665021896362305,1.2477161884307861,0.07055595517158508
efficientnet_b0,go_stanford,long,sim11hF_4_1,33.96851349998542,6.412390232086182,0.4826175272464752,6.77800178527832,7.661706924438477,7.438098430633545,1.575398325920105,0.08251331746578217
efficientnet_b0,go_stanford,long,no25vc_6_0,38.34976425014247,4.162420749664307,0.5015612840652466,6.566596508026123,7.450733184814453,7.329756736755371,0.9613610506057739,0.057172227650880814
dinov2_small,go_stanford,short,no5vcF_117_0,36.52647900003103,10.836116790771484,0.3646124005317688,8.536866188049316,9.766162872314453,9.68810749053955,0.9694297909736633,0.06769678741693497
dinov2_small,go_stanford,short,no6vc_22_1,36.4792877498985,12.848733901977539,0.16843613982200623,0.8041089177131653,0.9506176710128784,0.8409457206726074,0.30090653896331787,0.055006176233291626
dinov2_small,go_stanford,short,no3vcF_25_0,35.85309650020463,6.04697847366333,0.2812492549419403,6.6666259765625,7.588583469390869,7.5162858963012695,0.8237318992614746,0.042853519320487976
dinov2_small,go_stanford,short,sim12h_1_2,36.1699272500573,9.75494384765625,0.4110802114009857,7.2793684005737305,7.81855583190918,6.628462791442871,4.0166120529174805,0.23873433470726013
dinov2_small,go_stanford,short,sim12h_1_9,36.416385750044356,13.015487670898438,0.3057554364204407,8.893068313598633,9.4949951171875,6.5126261711120605,6.872065544128418,0.12556196749210358
dinov2_small,go_stanford,short,no23vcF_83_0,37.326919249835555,10.601261138916016,0.10052478313446045,5.661494255065918,6.448636054992676,6.443667888641357,0.1989385485649109,0.019823094829916954
dinov2_small,go_stanford,short,no16vcF_25_0,37.299244500218265,13.803337097167969,0.23973430693149567,9.12559700012207,9.956379890441895,9.14923095703125,3.8648645877838135,0.15518634021282196
dinov2_small,go_stanford,short,sim11hF_4_1,36.78503550054302,8.503927230834961,0.23314297199249268,7.273381233215332,7.29176139831543,5.410492897033691,4.866152763366699,0.2022933065891266
dinov2_small,go_stanford,medium,no5vcF_117_0,34.57436600001529,11.333929061889648,0.25263509154319763,8.842704772949219,10.088576316833496,9.971184730529785,1.347581148147583,0.05193031579256058
dinov2_small,go_stanford,medium,no6vc_22_1,32.831352750235965,11.854337692260742,0.1913718581199646,1.6057019233703613,2.109729290008545,2.0449557304382324,0.43596166372299194,0.06459864228963852
dinov2_small,go_stanford,medium,no3vcF_25_0,34.80161700008466,15.408306121826172,0.5239002704620361,8.26885986328125,8.927909851074219,6.908067226409912,5.465638160705566,0.12965145707130432
dinov2_small,go_stanford,medium,sim12h_1_2,34.934689250121664,9.935623168945312,0.48294445872306824,5.819537162780762,6.750791549682617,6.292473793029785,2.2141122817993164,0.17408642172813416
dinov2_small,go_stanford,medium,sim12h_1_9,32.51131249999162,11.548660278320312,0.34291285276412964,8.010395050048828,8.608835220336914,7.778695106506348,3.5912256240844727,0.1936701238155365
dinov2_small,go_stanford,medium,no23vcF_83_0,32.41037500015409,7.727770805358887,0.16233518719673157,6.670740127563477,7.670353412628174,7.6616106033325195,0.3194701373577118,0.027969995513558388
dinov2_small,go_stanford,medium,no16vcF_25_0,33.449239250103346,13.659652709960938,0.4874686002731323,7.898000717163086,8.85728645324707,8.62885570526123,1.7879326343536377,0.13209566473960876
dinov2_small,go_stanford,medium,sim11hF_4_1,35.06478100030108,7.047112464904785,0.3010364770889282,6.089574813842773,6.582682132720947,5.248896598815918,3.9073805809020996,0.15831050276756287
dinov2_small,go_stanford,long,no5vcF_117_0,38.905726499933735,11.458011627197266,0.2513725757598877,8.397765159606934,9.583305358886719,9.51143741607666,1.0164806842803955,0.051530271768569946
dinov2_small,go_stanford,long,no3vcF_25_0,36.163681749940224,16.66160774230957,0.6273307800292969,8.044857025146484,9.067468643188477,8.762154579162598,1.9334890842437744,0.11117696762084961
dinov2_small,go_stanford,long,sim12h_1_2,36.28240900002311,8.147761344909668,0.3449457287788391,7.710995197296143,8.08753776550293,6.453427314758301,4.799525260925293,0.25649213790893555
dinov2_small,go_stanford,long,sim12h_1_9,35.646611750053125,12.704961776733398,0.4885426461696625,8.220998764038086,9.164329528808594,8.234003067016602,3.7975974082946777,0.17247486114501953
dinov2_small,go_stanford,long,no23vcF_83_0,37.29524074969959,11.483119010925293,0.1575331687927246,5.841320037841797,6.615477561950684,6.598728179931641,0.3787784278392792,0.033141426742076874
dinov2_small,go_stanford,long,no16vcF_25_0,39.50386775022707,14.275321006774902,0.2700163722038269,5.776030540466309,6.637992858886719,6.473906517028809,1.3279145956039429,0.05976240336894989
dinov2_small,go_stanford,long,sim11hF_4_1,37.14950175026388,10.397513389587402,0.42924630641937256,7.922541618347168,8.550924301147461,8.367765426635742,1.4342386722564697,0.22153329849243164
dinov2_small,go_stanford,long,no25vc_6_0,36.825222750167086,10.159093856811523,0.21801994740962982,8.15617561340332,9.273661613464355,9.211986541748047,0.8987129926681519,0.03300490602850914
convnext_tiny,go_stanford,short,no5vcF_117_0,35.11154399961924,7.565483570098877,0.37100812792778015,9.184693336486816,10.339073181152344,10.135855674743652,1.6715693473815918,0.132685124874115
convnext_tiny,go_stanford,short,no6vc_22_1,35.08970000007139,13.214361190795898,0.3212376832962036,2.6974899768829346,2.0498249530792236,1.0157630443572998,1.7338169813156128,0.14761260151863098
convnext_tiny,go_stanford,short,no3vcF_25_0,34.67018524975174,8.843659400939941,0.41145485639572144,6.810026168823242,7.770654678344727,7.670726776123047,0.9463450312614441,0.07006664574146271
convnext_tiny,go_stanford,short,sim12h_1_2,35.51681874978385,7.563679218292236,0.29850512742996216,6.264515399932861,6.158818244934082,5.177102088928223,3.242058515548706,0.2563800811767578
convnext_tiny,go_stanford,short,sim12h_1_9,37.56500674990093,8.577194213867188,0.12363765388727188,9.53437614440918,10.028509140014648,7.88286018371582,6.190281867980957,0.24225670099258423
convnext_tiny,go_stanford,short,no23vcF_83_0,37.74428949986941,7.9214677810668945,0.10657493770122528,6.024065017700195,6.84976863861084,6.8345947265625,0.38494783639907837,0.018090376630425453
convnext_tiny,go_stanford,short,no16vcF_25_0,37.27036450027299,12.076106071472168,0.23162366449832916,8.508854866027832,8.861140251159668,6.939455986022949,5.480772495269775,0.2067900002002716
convnext_tiny,go_stanford,short,sim11hF_4_1,37.2735012499561,8.884603500366211,0.20987020432949066,5.977748870849609,5.157803058624268,2.454038619995117,4.519301414489746,0.25639858841896057
