guidance_scale,num_cases,latency_ms_mean,latency_ms_std,latency_ms_ci95,latency_std_ms_mean,latency_std_ms_std,latency_std_ms_ci95,shift_vs_w0_mean,shift_vs_w0_std,shift_vs_w0_ci95,diversity_mean,diversity_std,diversity_ci95,path_length_mean_mean,path_length_mean_std,path_length_mean_ci95,endpoint_norm_mean_mean,endpoint_norm_mean_std,endpoint_norm_mean_ci95,forward_progress_mean_mean,forward_progress_mean_std,forward_progress_mean_ci95,lateral_abs_mean_mean,lateral_abs_mean_std,lateral_abs_mean_ci95,smoothness_mean_mean,smoothness_mean_std,smoothness_mean_ci95
-1.0,24,28.34144772396859,0.7515321941048279,0.30067549880241506,0.7503268934922461,0.35233370344893417,0.1409628394637125,0.027832101498158106,0.05356617794476025,0.021430934561178828,0.2825126148139437,0.143097050945034,0.05725074389035584,8.24316942691803,1.2057458607611549,0.4823988126618281,9.167649328708649,1.2887363159605074,0.5156019098925826,8.499726096789042,1.3462099408469004,0.5385961488170812,2.8758382610976696,1.6961986614076283,0.678620799730622,0.11095850619797905,0.053533751054577916,0.02141796110314647
0.0,24,28.650270062507605,2.0305487443270445,0.8123886925035585,1.663405542704077,4.364668272595983,1.7462309935145888,0.0,0.0,0.0,0.28786713474740583,0.13984500672135053,0.055949655225420815,8.252972582976023,1.181371471710363,0.4726470260539629,9.180067757765451,1.2711867107992516,0.508580605513292,8.522549092769623,1.336678450173033,0.5347827583393662,2.885538451373577,1.6111726072362238,0.6446032932954656,0.1120874338472883,0.04931105684993244,0.019728531566752257
0.5,24,53.490761020833354,1.5446220634627168,0.6179775304849903,1.1429817525670514,0.8991025437478247,0.3597159349080249,0.015958930367863406,0.0361062757567715,0.014445518845664411,0.2850121172765891,0.14240926892618858,0.05697557377361852,8.247459371884664,1.1792482672984175,0.47179756737391054,9.170596539974213,1.2838611380485252,0.5136514325052741,8.514604290326437,1.3826597633805096,0.5531791149993972,2.875004917383194,1.5933365583862813,0.6374673875728789,0.1137213238204519,0.04823913323332275,0.019299672802443282
1.0,24,53.19931154167298,1.0074420441462641,0.4030607624188493,0.9400361168783635,0.38069079977772596,0.15230804084048585,0.047619181905853715,0.09569238894057967,0.03828492911148683,0.277429452786843,0.1256362375005067,0.05026496359629587,8.313838382562002,1.1252872238980622,0.45020865372846597,9.242800454298655,1.2257578415344164,0.49040527246251825,8.572500805060068,1.3773993646570575,0.5510745171891097,2.9012575770417848,1.6292539580002334,0.6518373402233762,0.11433087615296245,0.046968420352560256,0.01879128176842642
2.0,24,53.117362739583264,0.9917072450937738,0.3967655317011572,0.8767968383554342,0.22353413489043997,0.08943227986075386,0.14383008916047402,0.30743366871290073,0.12299908428941383,0.2989704292267561,0.15180527330424765,0.060734758443661434,8.326752920945486,1.1306524754861516,0.4523552014214371,9.235370794932047,1.230476830202609,0.49229326113789607,8.527280370394388,1.4292055606576115,0.5718013123227185,2.9518364469210305,1.6820674580665844,0.6729671409165672,0.12170204396049182,0.04492991462561596,0.017975709619863132
4.0,24,53.124181307284836,1.068753514353733,0.42759045925891404,0.9634896825398592,0.39222185038933005,0.15692142190593672,0.5133007561089471,1.0075623791539254,0.40310890644878683,0.3040576732407014,0.18188008570565534,0.07276718937757959,8.458651661872864,1.0854997259263932,0.43429033926027305,9.331996262073517,1.2169492455052924,0.4868811000776471,8.483119328816732,1.7149901890437727,0.6861389765826291,3.088554752369722,1.8982857940079303,0.7594724916112628,0.1342554073780775,0.047559596407874674,0.019027801450092797
