dataset_name,suite_name,traj_name,guidance_scale,latency_ms,latency_std_ms,shift_vs_w0,diversity,path_length_mean,endpoint_norm_mean,forward_progress_mean,lateral_abs_mean,smoothness_mean
go_stanford,long,no4vc_116_0,0.0,28.221137499969018,0.5652243442967296,0.0,0.17429271340370178,6.656169891357422,7.653388023376465,7.625524520874023,0.6007091999053955,0.03905026614665985
go_stanford,long,no4vc_116_0,-1.0,28.901384375018324,1.2656812008474088,0.00794651173055172,0.168014258146286,6.472654342651367,7.450235843658447,7.426931381225586,0.5363210439682007,0.03957487642765045
go_stanford,long,no4vc_116_0,0.5,53.56811375000348,0.6232089600005676,0.0030375225469470024,0.16617920994758606,6.773831367492676,7.780246734619141,7.756715774536133,0.5557456016540527,0.03909279406070709
go_stanford,long,no4vc_116_0,1.0,53.47932174996117,0.6414891522671002,0.018045537173748016,0.18305514752864838,6.956448554992676,7.9815673828125,7.95596170425415,0.568400502204895,0.03696385398507118
go_stanford,long,no4vc_116_0,2.0,52.47651987500035,0.9632443205674684,0.040635284036397934,0.16010990738868713,7.092823505401611,8.135127067565918,8.101672172546387,0.6744101047515869,0.04167889803647995
go_stanford,long,no4vc_116_0,4.0,52.78282812497537,1.0354114749739776,0.13169638812541962,0.1739438772201538,7.429794788360596,8.503405570983887,8.464465141296387,0.7442833185195923,0.04862010478973389
go_stanford,long,sim3h_1_10,0.0,28.35428862505296,0.4961657987130512,0.0,0.4709748327732086,7.90673828125,8.85569953918457,7.736680030822754,4.125583171844482,0.09900769591331482
go_stanford,long,sim3h_1_10,-1.0,28.297502749950354,0.5344091238084008,0.14752689003944397,0.450359046459198,8.096864700317383,8.958444595336914,7.316075325012207,5.031353950500488,0.10586299747228622
go_stanford,long,sim3h_1_10,0.5,53.97724275002247,1.3063504280620428,0.09560082852840424,0.48532915115356445,7.756718635559082,8.75345230102539,7.9948039054870605,3.349778413772583,0.09379643946886063
go_stanford,long,sim3h_1_10,1.0,55.685776375014484,1.0923057173645332,0.26920610666275024,0.43079909682273865,7.780150413513184,8.82432746887207,8.261438369750977,2.9003658294677734,0.0886165052652359
go_stanford,long,sim3h_1_10,2.0,54.6046547499941,0.7557250496247452,1.0523639917373657,0.5399469137191772,7.728565216064453,8.828948974609375,8.554649353027344,1.774604082107544,0.09064817428588867
go_stanford,long,sim3h_1_10,4.0,53.97978237499501,1.0796958293530075,3.0885634422302246,0.4065712094306946,8.068426132202148,9.202641487121582,9.140989303588867,0.8317098021507263,0.0960482507944107
go_stanford,long,sim26h_4_6,0.0,28.58960112502018,1.032678098434524,0.0,0.6188870668411255,8.729028701782227,9.528952598571777,8.900548934936523,2.9665699005126953,0.18150962889194489
go_stanford,long,sim26h_4_6,-1.0,28.600541124973233,0.6086555420770925,0.007703794632107019,0.5682183504104614,8.807300567626953,9.61700439453125,8.975820541381836,3.023151397705078,0.18207937479019165
go_stanford,long,sim26h_4_6,0.5,54.04618324996591,1.0529329160549294,0.012042124755680561,0.6218527555465698,8.74106216430664,9.536656379699707,8.966470718383789,2.7266845703125,0.18892326951026917
go_stanford,long,sim26h_4_6,1.0,53.34755237498712,0.6004308632821017,0.018606694415211678,0.5186423063278198,8.730725288391113,9.451332092285156,8.779508590698242,3.1891698837280273,0.19978047907352448
go_stanford,long,sim26h_4_6,2.0,54.292555875008475,0.9857542173008668,0.022083643823862076,0.6575350761413574,8.658563613891602,9.33808708190918,8.726161003112793,2.9441676139831543,0.20363754034042358
go_stanford,long,sim26h_4_6,4.0,53.94519062502923,0.9178662866550459,0.08483713865280151,0.701819121837616,8.449392318725586,9.24609375,8.729706764221191,2.5073466300964355,0.1723385751247406
go_stanford,long,sim2h_0_1,0.0,28.734070625006325,0.42062612558809037,0.0,0.1875726878643036,9.437089920043945,10.181009292602539,9.070026397705078,4.584377288818359,0.18461157381534576
go_stanford,long,sim2h_0_1,-1.0,29.253250499976957,0.6420228000167074,0.002403806196525693,0.20133669674396515,9.372800827026367,10.151134490966797,9.10507583618164,4.439332485198975,0.17869603633880615
go_stanford,long,sim2h_0_1,0.5,55.01544187501395,0.9463134364850713,4.0053862903732806e-05,0.16288727521896362,9.44390869140625,10.186605453491211,9.07853889465332,4.592706680297852,0.18595436215400696
go_stanford,long,sim2h_0_1,1.0,54.06236412497378,0.9557088241430659,0.0005280486075207591,0.16763384640216827,9.507743835449219,10.24977970123291,9.127991676330566,4.633978843688965,0.18619313836097717
go_stanford,long,sim2h_0_1,2.0,53.85212724996791,0.759686259361809,0.0169172752648592,0.1885642409324646,9.551824569702148,10.207511901855469,8.922183990478516,4.928981781005859,0.1992214322090149
go_stanford,long,sim2h_0_1,4.0,53.63626900000895,0.5256734997077634,0.03352060541510582,0.12967421114444733,9.687132835388184,10.306327819824219,8.940641403198242,5.112253665924072,0.20851942896842957
go_stanford,long,sim21h_0_4,0.0,28.31617825000876,0.3860632559535425,0.0,0.45353615283966064,7.435216903686523,8.228387832641602,7.514395713806152,3.188638687133789,0.14345169067382812
go_stanford,long,sim21h_0_4,-1.0,28.223994999962088,0.46220594842101836,0.031769029796123505,0.4344797730445862,7.333203315734863,8.168560028076172,7.625496864318848,2.7690091133117676,0.1502496898174286
go_stanford,long,sim21h_0_4,0.5,53.59124449995534,0.739286937584716,0.022219177335500717,0.3851333558559418,7.518176078796387,8.291387557983398,7.423218727111816,3.578307628631592,0.1353008896112442
go_stanford,long,sim21h_0_4,1.0,53.34475837503305,0.7617396682866143,0.06960040330886841,0.4109489917755127,7.70885705947876,8.4699125289917,7.432605743408203,3.9292025566101074,0.12643206119537354
go_stanford,long,sim21h_0_4,2.0,53.34923712499062,0.9546793701651859,0.17403537034988403,0.4246835708618164,7.841981887817383,8.540519714355469,7.325185775756836,4.263880729675293,0.1299315094947815
go_stanford,long,sim21h_0_4,4.0,53.78088962504535,0.47827083441231316,0.7216609716415405,0.45377010107040405,8.110780715942383,8.678520202636719,6.8512091636657715,5.209352970123291,0.13107427954673767
go_stanford,long,sim26h_0_2,0.0,28.836260249988754,0.6907348452170943,0.0,0.5467824935913086,6.692070960998535,7.129472732543945,6.445699214935303,2.6931309700012207,0.10728521645069122
